seed,initialization_strategy,architecture,target,operator_family,training_rmse,heldout_rmse,hardened_expression,tree_signature,structural_match,selected_routing,failure_type
197,random_hot,v16,S_Bal_xy,SML,7.700953e-01,8.781999e-01,"EMLTreeV16 (depth=3, params=38) |   Leaves: 1, x, y, y, 1, y, x, x |   Gates:  (1,0), (0,0), (1,0), (1,0), (0,1), (0,0), (0,0)",internal=[] leaves=[],no,internal=[] leaves=[],hardening_failure
198,random_hot,v16,S_Bal_xy,SML,4.311380e-01,4.827179e-01,"EMLTreeV16 (depth=3, params=38) |   Leaves: x, x, x, y, x, y, y, x |   Gates:  (1,0), (0,1), (1,0), (0,0), (0,0), (1,0), (1,1)",internal=[] leaves=[],no,internal=[] leaves=[],chain_collapse
199,random_hot,v16,S_Bal_xy,SML,1.504013e+00,1.855443e+00,"EMLTreeV16 (depth=3, params=38) |   Leaves: y, x, x, y, 1, y, y, x |   Gates:  (1,0), (0,0), (1,1), (0,0), (0,0), (1,0), (0,0)",internal=[] leaves=[],no,internal=[] leaves=[],hardening_failure
200,random_hot,v16,S_Bal_xy,SML,4.466592e-01,7.061814e-01,"EMLTreeV16 (depth=3, params=38) |   Leaves: y, x, x, y, 1, y, y, x |   Gates:  (1,1), (0,0), (1,0), (0,0), (1,0), (1,0), (0,0)",internal=[] leaves=[],no,internal=[] leaves=[],hardening_failure
137,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, x, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
138,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, x, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
139,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, 1, 1, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
140,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, x, y, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
141,biased,hybrid,E_Bal_xy,EML,1.163705e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, y, x, 1, 1, y, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
142,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, 1, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
143,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, x, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
144,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, 1, y, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
145,biased,hybrid,E_Bal_xy,EML,1.163705e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, x, y, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
146,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, x, 1, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
147,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, x, 1, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
148,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, 1, 1, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
149,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, x, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
150,biased,hybrid,E_Bal_xy,EML,1.163705e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, x, y, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
151,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, 1, y, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
152,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, y, x, 1, 1, 1, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
153,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, y, 1, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
154,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, 1, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
155,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, x, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
156,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, x, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
157,biased,hybrid,E_Bal_xy,EML,1.163705e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, y, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
158,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, 1, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
159,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, y, y, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
160,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, 1, y, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
161,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, y, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
162,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, x, 1, 1 |   Root:   (f, y)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
163,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, x, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
164,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, x, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
165,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, 1, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
166,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, y, 1, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
167,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, x, y, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
168,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, y, 1, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
169,biased,hybrid,E_Bal_xy,EML,1.163705e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, 1, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
170,biased,hybrid,E_Bal_xy,EML,1.163705e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, y, x, 1, 1, 1, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
171,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, y, x, 1, 1, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
172,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, y, 1, x, 1, x, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
173,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, x, 1, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
174,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, y, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
175,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, y, x, 1, x, 1, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
176,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, y, x, 1, 1, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
177,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, x, x, 1 |   Root:   (f, y)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
178,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, 1, y, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
179,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, y, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
180,biased,hybrid,E_Bal_xy,EML,1.163705e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, 1, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
181,biased,hybrid,E_Bal_xy,EML,1.163705e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, y, 1, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
182,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, 1, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
183,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, x, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
184,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, y, x, 1, 1, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
185,biased,hybrid,E_Bal_xy,EML,1.163705e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, y, y, 1, 1, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
186,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, x, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
187,biased,hybrid,E_Bal_xy,EML,1.163705e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, y, x, 1, 1, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
188,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, y, y, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
189,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, y, x, 1, 1, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
190,biased,hybrid,E_Bal_xy,EML,1.163705e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, y, x, 1, x, 1, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
191,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, x, y, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
192,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, y, x, 1, y, y, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
193,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, x, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
194,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, y, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
195,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, y, 1, 1, x, y, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
196,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, y, 1, x, 1, y, y, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
197,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, 1, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
198,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, x, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
199,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, 1, y, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
200,biased,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, 1, 1, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
137,uniform,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, x, x, 1 |   Root:   (f, y)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
138,uniform,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, y, x, 1, x, x, 1 |   Root:   (f, f)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
139,uniform,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, x, x, 1 |   Root:   (f, y)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
140,uniform,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, x, x, y, y |   Root:   (f, y)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
141,uniform,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, y, x, y, x, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
142,uniform,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, y, 1, x, 1, x, x, y |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
143,uniform,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, x, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
144,uniform,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, y, x, 1, x, y, x |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
145,uniform,hybrid,E_Bal_xy,EML,1.163705e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, x, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
146,uniform,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, y, y, x, y, x, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
147,uniform,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, y, x, 1, x, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
148,uniform,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, y, x, 1, y, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
149,uniform,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, y, x, x, 1 |   Root:   (f, y)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
150,uniform,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, y, x, 1, x, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
151,uniform,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, y, x, y, x, y, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
152,uniform,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, y, x, 1, 1, y, 1 |   Root:   (f, y)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
153,uniform,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, y, x, y, y, x, 1 |   Root:   (f, y)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
154,uniform,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, y, 1, x, 1, y, x, 1 |   Root:   (f, y)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
155,uniform,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, y, x, 1, x, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
156,uniform,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, x, x, y |   Root:   (f, y)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
157,uniform,hybrid,E_Bal_xy,EML,1.163705e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, y, x, 1, x, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
158,uniform,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, y, x, y, y, x, y |   Root:   (f, y)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
159,uniform,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, y, x, 1, y, x, 1 |   Root:   (f, y)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
160,uniform,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, y, y, x |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
161,uniform,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, y, x, 1, x, x, 1 |   Root:   (f, y)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
162,uniform,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, y, x, y, x, x, 1 |   Root:   (f, y)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
163,uniform,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, y, x, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
164,uniform,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, x, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
165,uniform,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, x, x, 1 |   Root:   (f, y)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
166,uniform,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, y, x, 1, y, y, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
167,uniform,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, y, x, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
168,uniform,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, x, x, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
169,uniform,hybrid,E_Bal_xy,EML,1.163705e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, y, x, x, x, x, 1 |   Root:   (f, y)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
170,uniform,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, y, x, 1, x, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
171,uniform,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, y, x, 1, 1, x, y |   Root:   (f, y)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
172,uniform,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, y, 1, x, y, x, x, 1 |   Root:   (f, x)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
173,uniform,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, 1, x, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
174,uniform,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, 1, x, y, y, x, 1 |   Root:   (f, 1)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
175,uniform,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, y, x, 1, x, x, 1 |   Root:   (f, y)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
176,uniform,hybrid,E_Bal_xy,EML,1.166214e+08,7.602380e+62,"EMLTreeHybrid (depth=3, params=44) |   Leaves: x, 1, y, x, 1, 1, x, 1 |   Root:   (f, y)",internal=[] leaves=[],no,internal=[] leaves=[],training_failure
